,price,Address,area,latitude,longitude,Bedrooms,Bathrooms,Balcony,Status,neworold,parking,Furnished_status,Lift,Landmarks,type_of_building,desc,Price_sqft
429,4700000.0,"Bhgwati Garden Exctention Dwarka Mor New Delhi, Dwarka Mor, New Delhi - West, Delhi NCR",1110.0,28.63481330871582,77.04915618896484,3.0,2.0,2.0,Ready to Move,New Property,1.0,Semi-Furnished,1.0,Near Lal Fram,Flat,"


                                Attention please…! Here is the brand new 3BHK builder up for sale and is situated in one of the prime residential suburbs of Dwarka Mor, New Delhi. So, without wasting much of your precious time, grab this property quickly to enjoy the blissful life in the realm of comfort & affluence…!Note  This property is an L-shaped corner plot with 2 side 20feet roads whereas the sagwan wood is used for door and window.Property SpecificationsWith its most auspicious east direction, this ready to move builder floor is well-positioned on the 2nd floor of the 3-storeyed building and comes with freehold ownership rights thus is truly a secure & profitable investment deal to proceed.Immaculately designed & mindfully planned, this semi-furnished builder floor comprises 3 bedrooms, 2 bathrooms, 2 balconies, a living cum dining area and a kitchen with cabinets, utility & chimney that drives away the strong odour.One bedroom has 1 wardrobe whereas other has 2 wardrobes and the 3rd bedroom has 1 TV panel. Further, 1 bathroom is attached and 1 is common whereas 1 of these bathrooms is fashioned in a western theme & the other is designed in an Indian style. Overlooking the park & main road, the airy balconies are connected to two of the bedrooms. Furthermore, all the rooms are nicely topped up with the ceramic tiles on the flooring that is well-known for its long lasting quality.FacilitiesTo accommodate your vehicles safely, 1 covered parking slot for 1 car & 1 bike is allotted here. Uninterrupted water supply for 24hours and lift facilities are provided here. Also, the CCTV cameras are installed for 24/7 to keep a close watch on this builder floor.LocalityAll the necessary civic utilities such as prominent schools, reputed hospitals, famous shopping malls, supermarkets, renowned banks and ATMs are available within a radius of 500m from this residential property.To commute to other parts of the city conveniently, you can access the metro station at a distance of 1.25kms and several modes of transportation like autos, buses & taxis within the proximity of this builder floor.
                            
more

",4234.2342342342345
430,17000000.0,"Dwarka Sector 6, New Delhi, Sector 6 Dwarka, New Delhi - Dwarka, Delhi NCR",1500.0,28.59344,77.065951,4.0,2.0,1.0,Ready to Move,Resale,,,2.0,Near By sec 6 Market and Post office,Flat,"


                                Eye-catching, luxurious, and outstanding in every sense!! Up for sale is a 4BHK Flat in Great India Apartment, Sector 6 Dwarka, New Delhi. This stunning residence with the due approval of the Municipal Corporation of Delhi is a piece of art. So hurry up!! Only the lucky one will have it! Fully furnished even beds with mattresses of wakeup fit, 20 years life, teak woodwork, stylish soothing design, all doors beds in veneer. All cupboards in termite proof board. Very high-quality interior work. 100% Vastu Compliant.Property SpecificationsShowcasing Vastu compliant floor plan, this tastefully furnished flat with vitrified tiles flooring comes with premium fittings of fans and lights. Located on the ground floor of a 7-storeyed apartment, this flat is showered with sufficient fresh air and natural sunlight. Speaking about the floor plan, there are 4 bedrooms styled with fancy wardrobes and beds for you to relax. Of both the western-style bathrooms appointed with geysers, one bathroom is en-suite while the other is commonly accessible. Enjoy the eye-soothing view of the park from the balcony that is linked to the master bedroom. In addition to the puja unit, there is a spacious living cum dining area which is ornate with a sofa set, a dining table, fans, and lights as well. The modular kitchen with a touch of contemporary design and style is complete with a granite platform and a stainless steel sink. FacilitiesUnrestricted supply of water, rare power cuts, high-end security, and ample open space for parking your vehicles are also available. LocalityCovering a short distance of 100m-500m directs you to the market, Government School, Manipal Hospital offering quick medical care. Within the vicinity of this apartment are banks, ATM centers, and public transport present. At a short distance of 2.5km-3km is the Sector 11 Dwarka Metro Station present.
                            
more

",11333.333333333334
431,5200000.0,"D-24 B, Second Floor, Street No 4 Radheypuri, Krishna Nagar, Delhi 110091, Krishna Nagar, New Delhi - East, Delhi NCR",750.0,28.68640518188477,77.2997055053711,2.0,2.0,2.0,Ready to Move,Resale,2.0,Semi-Furnished,,Neaeby Jain Mandir,Flat,"
                    
                    
                    
                       2 BHK, Builder Floor Apartment For Sale in Krishna Nagar, New Delhi
                    
                ",6933.333333333333
432,10000000.0,"Express Greens Sector 1, Vaishali, Ghaziabad, Delhi NCR, India., Vaishali, Ghaziabad, Delhi NCR",1710.0,28.6441755,77.336519,3.0,3.0,5.0,Ready to Move,New Property,,Furnished,,,Flat,"


                                5 Balconies plus 3 bedrooms plus servant room with attached toilet flat is available for sale located in Vaishali. Opposite Mahagun Mall and behind Ansal Plaza. Full modular kitchen with marble on 2 side and chimney, pop done, wooden floor in master bedroom, double doors and double windows (glass or wood & zaali), split AC and washing machine fitting, east facing in gated society, ready to move & stay. Please contact for more details.
                            
more

",5847.953216374269
433,7500000.0,"Sector 68, Gurgaon, Delhi NCR",1220.0,28.386791,77.049466,2.0,2.0,3.0,Ready to Move,Resale,,,,,Flat,"
                    
                    
                    
                       3 lakh premium charges paid for PLC. Park facing and Aravali clear view.75 lakh is all inclusive price which includes 2 lakh transfer charges and 2.04 lakh m worth charges which would be paid by me and not the buyer.
                    
                ",6147.540983606557
434,4200000.0,"H-Tower, Greater Noida West, Greater Noida, Delhi NCR",1040.0,28.605958,77.444512,2.0,2.0,2.0,Ready to Move,Resale,1.0,Semi-Furnished,,"Near by Main Road, Teen Murti Chauraha",Flat,"
                    
                    
                    
                       East Facing, Modular Kitchen, RO system, multiple lifts, On Road connectivity
                    
                ",4038.4615384615386
435,12000000.0,"Mayur Vihar 1, New Delhi - East, Delhi NCR",1600.0,28.686429977416992,77.29959106445312,4.0,4.0,2.0,Ready to Move,Resale,1.0,Semi-Furnished,,Nearby Pocket 1 Metro Station,Flat,"
",7500.0
436,4200000.0,"NH 24, Ghaziabad, NH 24, Ghaziabad, Delhi NCR",1135.0,28.66288,77.47096,2.0,2.0,3.0,Ready to Move,Resale,1.0,,3.0,Columbia Asia Hospital,Individual House,"
                    
                    
                    
                       Ready to move . good locality. next to columbia asia hospital . half n hour drive to reach delhi
                    
                ",3700.440528634361
437,14000000.0,"Ground Floor Sector 2 Vaishali Ghaziabad, Vaishali, Ghaziabad, Delhi NCR",2000.0,28.6362419128418,77.43365478515625,4.0,4.0,1.0,Ready to Move,Resale,2.0,Semi-Furnished,,Near by Max Hospital,Flat,"


                                Blessed with abundant natural light and good connectivity to all the public facilities, this 4BHK builder floor is available for sale. Located in one of the suburban localities of Vaishali, Ghaziabad, this abode is absolutely a good dwelling to stay. Property Specification Perfectly situated on the ground floor, this well-ventilated and bright flat is spread across a super-built-up area of 2000 sq ft. It features 4 bedrooms, 4 bathrooms, 1 balcony, a living room, a dining area, a wash area and a kitchen.  To meet the modern lifestyle, the bedrooms of this abode are adorned with classy wardrobes. Out of 4 bathrooms, 2 western bathrooms are attached to the bedrooms, Indian bathroom is used for guests, and the last bathroom is commonly used as a bath area. Facing the park is the airy balcony which is available at the entrance. The entire flat is attractive with eye-catching ceramic flooring, which is long-lasting and is easy to clean. FacilitiesThis property is favoured with basic facilities like 24X7 water supply and 2 open parking slots. To ensure the safety of the residents, security service is available round the clock.LocalityLocated in a prime location, this property is 500m away from the well-known educational institutions and Max Hospital. For banking needs, some of the banks and ATMs are available in this area. Meeting your daily needs and grocery shopping will now be quick as there are supermarkets and malls available in the vicinity. Travelling around the area and nearby places is easy as all modes of public transport are widely available in the area. You can also find Vaishali Metro Station at a range of 1.5km.
                            
more

",7000.0
438,6300000.0,"78-R New Colony, New Colony, Gurgaon, Haryana, New Colony, Gurgaon, Delhi NCR",900.0,28.465524673461918,77.01718139648438,2.0,2.0,1.0,Ready to Move,New Property,2.0,Semi-Furnished,,,Flat,"


                                Are you planning to purchase a flat in the prominent areas of Gurgaon? Well; you have arrived at the right place. Available for sale is a 2BHK builder floor apartment in New Colony. This property in a gated society comes with a freehold type of ownership and is absolutely ready to dwell with your much-adored family. Then; what is the wait for!!!  Property Specifications  Comfortably positioned on the 1st floor, this brilliantly crafted 2BHK builder floor apartment is an ideal abode for a small family to live blissfully. Spread across a super area of 900sqft, this builder floor is thoughtfully designed making proper utilization of the available space and keeping in mind the family needs.   Semi-furnished, this builder floor is inclusive of 2 bedrooms with ensuite western-style bathrooms, a good-sized living cum dining room, and a kitchen. Additionally; there is a balcony facing the north-east direction and overlooks the main road. It is connected to one of the bedrooms thus you get additional space which can be used in different ways.  Furthermore; one of the bedrooms here is decked with spacious wardrobes so residents will get enough space to place their belongings in an organised way. The lady of the house will surely be impressed with the kitchen of this builder floor that is complete with a shiny cooking slab, sink, and storage cabinets. Also, provision is made for installing a chimney.  Vitrified tiles are covered on the flooring across all the rooms, which adds more beauty to the overall aesthetic appeal.   Facilities  Residents of this property will not face any shortage of water as constant water supply facility is available. Safety of residents will be ensured by the security guards and elevators are available to access desired floors easily.  Locality  Owning this property is definitely a wise decision as key social amenities are accessible at a short distance. The well-known Blue Bell School lies within a radius of 2-3km and there is a playschool at a walkable distance.   The market is just 100m away and noted hospitals can be found within 50-100m range. You will also find banks and ATMs within the vicinity of this property hence monetary needs can be met easily.  Conveyance to/from this area will be stress-free as the bus stop, railway station are 2km away while the metro station is at 6.5km and NH-8 is at a distance of 3km.

more

",7000.0
439,27500000.0,"Har1503., Indirapuram, Ghaziabad, Delhi NCR",3332.0,28.382828,77.221297,4.0,5.0,8.0,Ready to Move,New Property,2.0,,2.0,Next to Indirapuram Habitat Centre. 35 min. drive from Central Delhi.,Flat,"


                                Truly spacious and extremely gorgeous, this beautifully furnished  4  BHK Penthouse is for sale in Shipra Srishti,  Indirapuram, Ghaziabad and is also a perfect home for those looking for such kind of residential flat. So, hurry up and make the most of this opportunity!!!This is a luxurious Penthouse in one of the poshest society of Indirapuram. The Penthouse includes exclusive rights to use and develop terrace garden of nearly 2500 sq. ft, with exclusive access through the staircase from inside the flat, provided by the builder only. The flat has complete woodwork in all the rooms; 7 split ACs in all the Bedrooms, Dining area and the Drawing room; Geysers in all the bathrooms. Piped Gas. DTH and Internet connections.This Penthouse is supported with round the clock water supply, Power Back Up, Lift, Club House, Swimming Pool, Gymnasium, Park, Reserved Parking, Security, Water Storage, Private Terrace/Garden, Vaastu Compliant, Visitor Parking, Intercom Facility, Maintenance Staff, Laundry Service, Internet/Wi-Fi Connectivity, DTH Television Facility, Banquet Hall, Piped Gas, Earth quake resistant, Health club with Steam / Jaccuzi, CCTV Camera Local bus stops and the other modes of public transport lie within a short distance. Some of the top-rated schools, well-known hospitals, and local clinics are found within the vicinity. Leading shopping malls, supermarkets, popular hotels, banks, and ATM centers are also easily accessible within close proximity.
                            
more

",8253.301320528211
440,10700000.0,"Plot 10/1, Block A, Vaibhav Khand, Indirapuram, Ghaziabad, Uttar Pradesh, Vaibhav Khand, Ghaziabad, Delhi NCR",1480.0,28.6352719273543,77.370394643261,3.0,2.0,2.0,Ready to Move,Resale,,,,,Flat,"
",7229.72972972973
441,2800000.0,"P 1204., Raj Nagar Extension, Ghaziabad, Delhi NCR",930.0,28.708744,77.417028,2.0,2.0,3.0,Ready to Move,New Property,1.0,,5.0,Near aK children academy,Flat,"
                    
                    
                    
                       Park facing this property is in very prime and good location.
                    
                ",3010.7526881720432
442,16000000.0,"DDA Pocket 1, Sector 7 Dwarka, New Delhi - Dwarka, Delhi NCR",1500.0,28.600675,77.03042,3.0,2.0,3.0,Ready to Move,Resale,5.0,,0.0,Maharaja Agrasen Hospital,Flat,"


                                This is a spacious 3BHK corner property. Its a 3 side open sun facing  flat with ample of parking space available. Metro, Market, Hospital all under 1Km.SFS Sector 7 Pocket 1 Dwarka is one of the popular residential project in Dwarka, New Delhi. It has lavish yet thoughtfully designed 1 Towers.Dwarka is a sub-city of Delhi, developed by the Delhi Development Authority (DDA). Dwarka, along with Rohini, are the planned residential developments of Delhi. The residential development here mostly consists of low-rise apartment developments by the DDA and various multi-storey Cooperative Group Housing Society (CGHS) projects. Dwarka?s development has benefitted from its proximity to Indira Gandhi International Airport and Gurgaon. It has long been a favoured destination among the middle-class population for buying houses due to its affordability, connectivity, and availability of quality social infrastructure. The metro connectivity and upcoming developments like Delhi?s Second Diplomatic Enclave and Exhibition-cum Convention centre have further enhanced Dwarka?s popularity.Well planned development with superior connectivity with rest of Delhi and GurgaonMost of the sectors connected via metro
                            
more

",10666.666666666666
443,2500000.0,"Shree Radhey Apartment  Near mangalam store Ward No-03, Mehrauli, New Delhi-110030, Mehrauli, New Delhi - South, Delhi NCR",700.0,28.5201861,77.179158,2.0,2.0,1.0,Ready to Move,Resale,1.0,Semi-Furnished,,Near vikash hospital,Flat,"


                                2BHK Apartment for sale in Delhi. This property is in Mehrauli, which is a coveted investment location. This tastefully designed 2 BHK unit is among Delhis best properties. No brokerage to be paid for this property. This 2 BHK property is posted directly by Owner. Contact now for more details. This property in Delhi is on floor 3. The total number of floors in this Apartment is 4. The price of the Apartment is Rs 25.0 L. Monthly maintenance charges come to Rs 500. It is best suited for all kinds of families. Because this property is spacious, with a builtup area of 700 Square feetIt has 2 bath
                            
more

",3571.428571428572
444,8900000.0,"Siddhartha Vihar, Ghaziabad, Siddhartha Vihar, Ghaziabad, Delhi NCR",1585.0,28.646286,77.406051,3.0,3.0,4.0,Ready to Move,Resale,1.0,,2.0,DPS School,Flat,"


                                Prateek Grand City is a luxurious residential project and the only address to utmost peace of mind, happiness, and contentment. Situated just next to Delhi Public School Siddharth Vihar, Prateek Grand City presents you to a Vastu compliant 3BHK Flat up for sale in Siddhartha Vihar, Ghaziabad. Now save your extra penny as this flat never falls short of cool fresh air and the pleasant sunrise light that kisses your doorsteps. Book your flat now!!Property SpecificationsAesthetically pleasing, this east-facing flat is designed in a creative way, making the perfect utilization of the super area of 1585 sq ft. In a sky-kissing apartment of 29 floors, this stunning apartment occupies the 8th floor. This unfurnished flat comprises 3 bedrooms, 3 en-suite bathrooms, 4 balconies, a living cum dining area, and a kitchen. All the well-aligned balconies of this flat surprise you with the mesmerizing view of the club, pool, and park. Here, one balcony is connected to the living room, whereas the other 3 balconies are linked to the respective bedrooms.  Enjoy cooking with your children in the kitchen decked with a granite countertop, and a stainless steel sink. (Note: the kitchen will be as given by developer - modular kitchen). Adorned with wooden flooring in the master bedroom, marble tiles cover the maximum part of the residence. FacilitiesRainwater harvesting, gymnasium, kids play area, large clubhouse, Vastu compliant, outdoor tennis courts, fingerprint access, air-conditioned, swimming pool, park, fire fighting equipment, large open space, and 3 tier security system are the world-class amenities you can enjoy at this well-equipped apartment. Prateek Grand City also offers a couple of prime facilities such as a 24hours water supply, 100% power backup, and covered parking space for one vehicle. LocalityIt takes about 1.5km-2km to commute to reach the famous Shipra Mall which is a perfect place to find all the basic and luxury items you need.  The well-known Sanjeevani Hospital and the Max Hospital are dotted at a short distance of 3km. This area is also full of esteemed banks and ATM centers catering to your financial needs. Being situated merely 200m away from the National Highway 24, the residents experience good connectivity to the majors of the city via public transport.
                            
more

",5615.141955835962
445,4800000.0,"Block F, Beta II, Rampur Jagir, Greater Noida., Beta 2, Greater Noida, Delhi NCR",1225.0,28.48515,77.51401,3.0,2.0,2.0,Ready to Move,Resale,1.0,,,,Flat,"
                    
                    
                    
                       Multistorey apartment is available for sale. It is a good location property. Please contact for more details.
                    
                ",3918.367346938776
446,10500000.0,"Sector 37D, Gurgaon., Sector 37D, Gurgaon, Delhi NCR",1817.0,28.45251307,76.97627035,3.0,3.0,3.0,Ready to Move,Resale,203.0,,2.0,"Dwarka Expressway And Schools, Hospitals Nearby.",Flat,"
                    
                    
                    
                       It is park facing, lower floor in the tower, with AC in all the room. It is a good location property. Please contact for more details.
                    
                ",5778.7561915244905
447,6200000.0,"Sector 76, Noida, Sector 76, Noida, Delhi NCR",1315.0,28.5654147528131,77.383196,3.0,2.0,5.0,Ready to Move,Resale,1.0,,2.0,Near by sector 76. Metero station Noida,Flat,"
                    
                    
                    
                       Multistorey apartment is available for sale. It covered area of 1315 sqft it is a good location property.lpark market school near metero station
                    
                ",4714.828897338403
448,6400000.0,"Sector 137 Noida, Sector 137, Noida, Delhi NCR",1277.0,28.508174896240234,77.40982055664062,3.0,2.0,4.0,Ready to Move,New Property,1.0,Semi-Furnished,2.0,Near by  felix hospital,Individual House,"
                    
                    
                    
                       semi furnish 3BHK flat good location park market school college hospital near expresway
                    
                ",5011.746280344558
449,4400000.0,"Sewak Park, Dwarka More, Uttam Nagar, New Delhi, Sewak Park, New Delhi - Dwarka, Delhi NCR",900.0,28.500947952270508,77.23358154296875,3.0,2.0,1.0,Ready to Move,Resale,1.0,Semi-Furnished,1.0,NearDwarka more metro station,Flat,"
                    
                    
                    
                       vastu compliant
                    
                ",4888.888888888889
450,5800000.0,"Sector 118, Sector 118, Noida, Delhi NCR",1260.0,28.584165020633,77.4064917144491,2.0,2.0,3.0,Ready to Move,Resale,,,,,Flat,"
                    
                    
                    
                       Multistorey apartment is available for sale with 2 back to back parking slot . It covered area of 1260 sq-ft, it is a good location property. Please contact for moredetails.Preferred contact method is WhatsApp.
                    
                ",4603.174603174603
451,9500000.0,"Prateek wisteria Sector 77Noida, Sector 77, Noida, Delhi NCR",1560.0,28.5715378443018,77.3896222832981,3.0,3.0,3.0,Ready to Move,Resale,2.0,,2.0,Near by Supertech Capetown Sector 74 Noida,Flat,"


                                Truly lavish and highly spacious, this exquisitely crafted beautiful 3 BHK flat for sale in Prateek Wisteria, Sector 77, Noida is an ultimate destination to lead a happier lifestyle with your beloved family. So, walk in and book this flat immediately!!!Property SpecificationsTruly spacious and also decked with quality interiors, this residential flat is worth considering. Also, this residential flat is located close to all the social amenities such as schools, hospitals, markets and banks. Hence, buying this residential flat is truly worth investing in your hard earned money.  Perfectly ready to move in, this 3 BHK residential flat is located on the 3rd floor of an 18-storey building. Exquisitely designed, this residential flat is inclusive of 3 spacious bedrooms, 3 bathrooms, 3 fine looking balconies offering good views of the locality, and a sleek kitchen appointed with granite slab, sink and also there is a provision of chimney and R.O. All the bedrooms are well-furnished with trendy wardrobes to place your valuables. Of the 3 balconies, the third balcony has been included with the kitchen as a store area. Good quality flooring is used to further enhance the overall appeal of this flat.FacilitiesOne dedicated covered parking is available on underground for placing your vehicles. This residential society is also benefited with round the clock water supply, lift facility, high end security, club facility and also there is provision of dedicated space for sports facility. LocalitySited in one of the prominent locales of Noida, this residential society enjoys great connectivity to major parts of the city. Local bus stops and the other public transport facilities lie within the short distance to ensure hassle-free commuting.Top-rated schools as well as the famous hospitals are easily available within the short distance. Leading shopping malls as well as the local markets are situated close by this apartment. Some of the prominent banks as well as the ATM centres are situated close by this society. 

more

",6089.74358974359
452,47000000.0,"house number 218 HUDA Plots Gate 14 Yoga Park sector 56 gurgaon, Sector 56 Block E, Gurgaon, Delhi NCR",4500.0,28.497467041015625,77.02713012695312,3.0,3.0,,Ready to Move,New Property,2.0,Semi-Furnished,,near yoga park,Flat,"


                                On the ground floor 3 BHK + 3bathsOn 1st floor 3BHK + 3 bathsOn the 2nd floor 2 BHK + 2 baths with terrace * Kitchen Garden space, seating front yard. Entry Gate no.14* Gas Pipeline runs on all floors with separate meters.* The pressure Pump is fixed on Terrace* Servants Quarter with toilet on 3rd Floor.Locality  Sector 56, one of the oldest sectors in Gurgaon, is established with the migration of professionals in the city in the wake of rapid commercial development. Located adjacent to Golf Course Road, the sector is considered affordable when compared to the new high-rise developments on Golf Course Road and serves the residential needs of people working in various employment hubs like Golf Course Road, Cyber City, and MG Road. The sector is thriving with many Corporative Group Housing Societies (CGHS), apartment projects, local markets, and eateries. Sector 55, 57, 54 are the nearby localities to this sector.In terms of connectivity, Sector 56 scores high as it is well connected to the Golf Course Road, its extension, and National Highway 48. Sector 56 and 54 rapid metro stations cater to this area. Moreover, HUDA Metro Station is 15 minutes away from the sector. Autos, taxis, and buses connect the sector with other parts of Gurgaon. The airport is 18km away and can be reached within half an hour due to the signal-free road after the construction of several underpasses on Golf Course Road.
                            
more

",10444.444444444443
453,8500000.0,"Krishna Nagar-Safdarjung Enclave, New Delhi - South, Delhi NCR",920.0,28.563751220703125,77.18978881835938,2.0,2.0,1.0,Ready to Move,Resale,1.0,Semi-Furnished,,Near Saint Mary's School,Flat,"


                                Property in prime location in South Delhi with spacious rooms and abundant ventilation. Two bedroom set with attached bathrooms and two balconies. Large kitchen space with washing area attached. Parking available for 2 wheeler only.All the facilities like hospital, schools, gyms, spas available nearby.
                            
more

",9239.130434782608
454,15000000.0,"Trinity Homes, Ansal Esencia API, Block F, Sector 67, Gurgram, Haryana, Sector 67, Gurgaon, Delhi NCR",2400.0,28.386594772338867,77.06057739257812,4.0,4.0,2.0,Ready to Move,New Property,10.0,Semi-Furnished,1.0,Nearby M3M and Bestech Park View,Flat,"


                                Expediently located and exhibiting contemporary architecture as well as interiors, is this tastefully crafted and spacious 4 BHK builder floor of 2400 sqft super area that is located in Sector 67, Gurgaon and open to investment options. This abode redefines luxury living with its ecstatic features and facilities, offering its inhabitants a fine and elegant living experience. So cash in and book this property soon to be a step closer in owning this beautiful home. Note  Ground, 1st, 2nd and 3rd floor are available where there is a 4bhk on each floor.Property specifications and facilities This property is located on the ground floor and is semi furnished which lets you do the bare minimum of arranging before moving in. The abode features 4 bedrooms, 4 bathrooms, 2 balconies, a living cum dining area and a well built modular kitchen. The bedrooms are furnished with wardrobes and as for the 4 bathrooms that are western fashioned and available with geysers, 3 are attached to the 3 bedrooms respectively while the other is commonly used. This abode is blessed with ample natural light and ventilation with the 2 west facing balconies that are attached to the hall and bedroom respectively and overlook the park. For a comfortable cooking space, the kitchen is appointed with a chimney and hob and moreover, this adobe is adorned with vitrified flooring while only the master bedroom has wooden flooring. There are 8-10 covered parking spaces available allowing you to safely and comfortably park your vehicle and other facilities like 24 hours water supply, 100% power backup, security with CCTV and 1 lift are made available. This ensures you have a smooth functioning and safe living environment to reside in. Locality Social amenities like schools, hospitals, malls and supermarkets are located at a close proximity, ensuring quick access to educational facilities, medical aid and shopping requirements. Banks and ATMs are easily available within the vicinity while public transports like the bus stop are located within a 2min walk and the metro station is located within a 20min drive. 
                            
more

",6250.0
455,3000000.0,"C block, Mahavir Enclave Part 3, New Delhi - Dwarka, Delhi NCR",670.0,28.606044,77.070474,2.0,2.0,2.0,Ready to Move,Resale,,Unfurnished,,This property is close to Main road and nearby hospitals,Flat,"


                                Property is located in Mahavir enclave part 3 ( near dabri more and power house )1)Size of the flat -670 sq ft 2)Total rooms - 2bhk   2 toilet   1 drawing and dinning 3)Paper - Registry and freehold property 4)Bank loan available 5) Ready to move in finishing going on 6) five star construction quality 7) Real pics uploaded 8) Visit anytime we have more options in same locality
                            
more

",4477.611940298508
456,30000000.0,"Block C, Sushant Lok 2, Gurgaon, Delhi NCR",4000.0,28.42304992675781,77.08740997314453,4.0,4.0,4.0,Ready to Move,Resale,,Unfurnished,,"metro Station 800 meters , Hospital, School, Market 400 meters",Individual House,"


                                On 18 Meter Road prime locationSushant Lok 2 is a sprawling residential area spread across the sectors of Sector 55, 56 and 57. The entire locality is situated along the vital stretch of Golf Course Road and Golf Course Extension Road, and therefore enjoys good road connectivity. Moreover, this area is quite close to multiple office workplaces within 5-8 km. In terms of residential developments, Sushant Lok 2 is thriving with builder floors, co-operative group housing societies (CGHS) and plotted developments. Key residential complexes here include Brothers Apartment, Paarth Apartments, Progressive Apartments, Pragati Apartments, Florence Residency and Sushant Floors.Preferred residential area comprising CGHS and builder floorsExcellent connectivity via road and rapid metro rail networkClose to key job hubs and necessary infrastructure such as schools, hospitals, markets, etc.
                            
more

",7500.0
457,2350000.0,"DLF Dilshad extension 2 Ghaziabad, DLF Dilshad Extention II, Ghaziabad, Delhi NCR",710.0,28.63630485534668,77.43389892578125,2.0,2.0,1.0,Ready to Move,Resale,,Unfurnished,,Dilshad Garden metro station,Flat,"
                    
                    
                    
                       MIG, South East facing, Semi furnished flat with modular kitchen for immediate sale
                    
                ",3309.859154929577
458,15000000.0,"Al/277 2nd floor with roof right, Sushant Lok 2, Gurgaon, Delhi NCR",1800.0,28.42304992675781,77.08740997314453,3.0,3.0,2.0,Ready to Move,Resale,1.0,Furnished,,Metro station sector 55/56,Flat,"


                                Sushant Lok 2 is a sprawling residential area spread across the sectors of Sector 55, 56 and 57. The entire locality is situated along the vital stretch of Golf Course Road and Golf Course Extension Road, and therefore enjoys good road connectivity. Moreover, this area is quite close to multiple office workplaces within 5-8 km. In terms of residential developments, Sushant Lok 2 is thriving with builder floors, co-operative group housing societies (CGHS) and plotted developments. Key residential complexes here include Brothers Apartment, Paarth Apartments, Progressive Apartments, Pragati Apartments, Florence Residency and Sushant Floors.
                            
more

",8333.333333333334
459,7800000.0,"Sector 79, Gurgaon, Sector 79, Gurgaon, Delhi NCR",1295.0,28.35911846,76.975628,2.0,2.0,4.0,Ready to Move,New Property,,,,Near imt Manesar chowk,Individual House,"
                    
                    
                    
                       This property is overlooking Araville hills in the lap of nature. Integrated township with play amenities for both kids and adults. This is in close proximity to Manesar.
                    
                ",6023.166023166024
460,14300000.0,"first floor orchid island sector 51 gurgaon, Sector 51, Gurgaon, Delhi NCR",1650.0,28.429071,77.068974,4.0,4.0,2.0,Ready to Move,New Property,1.0,,,near artimis hospital,Flat,"
                    
                    
                    
                       Builder floor apartment is available for sale. It covered area of 1650 sq-ft, it is a good location property. Please contact for moredetails.
                    
                ",8666.666666666666
461,5300000.0,"G T Road, Ghaziabad, G T Road, Ghaziabad, Delhi NCR",1125.0,28.679009,77.3492951427093,2.0,2.0,2.0,Ready to Move,Resale,,,,,Flat,"


                                Near rajbagh metro stationFlooringVitrified tiles flooring in drawing  dining room, laminated wooden flooring in master bedroom and vitrified tiles in other bedroom. Nonskid tiles flooring in bathrooms and kitchen. Decorative marble stone  tile flooring in passage.Doors
                            
more

",4711.111111111111
462,2600000.0,"Raj Nagar Extension, Ghaziabad, Delhi NCR",800.0,28.7045152890992,77.4192455317336,2.0,2.0,,Ready to Move,Resale,,,,,Flat,"
",3250.0
463,11000000.0,"Vasundhara Enclave, New Delhi - East, Delhi NCR",1400.0,28.5982193809278,77.3118266563848,3.0,2.0,2.0,Ready to Move,Resale,2.0,,,Nearby Ashok Nagar Metro station,Flat,"
",7857.142857142857
464,8500000.0,"368 subhash Nagar., Subhash Nagar, New Delhi - West, Delhi NCR",900.0,28.74278450012207,77.13809204101562,2.0,2.0,2.0,Ready to Move,Resale,,Semi-Furnished,,Near Main Market and shubhash nagar Metro Stations.,Individual House,"


                                Aged 5 to 10 years, this 2BHK builder floor is up for sale in Subhash Nagar, New Delhi. This property spreads across a super area of 900sqft and is the best one to consider for a comfortable life. So, hurry up and book this property!Property SpecificationsSemi-furnished, this builder floor advantageously positioned on the 1st floor faces the auspicious west direction. Absolutely ready to move in, this builder floor comes with freehold ownership rights. Hence, a safe and secured investment to go with.Moving further, this builder floor encompasses 2 bedrooms furnished with wardrobes, 2 western style bathrooms, 2 wide and airy balconies, a living cum dining area and a well equipped kitchen.The bathrooms are equipped with geysers points where both are attached to respective bedrooms. The balconies attached to a bedroom and the hall respectively offer you views of the beautiful park.Furthermore, this builder floor is beautifully covered with long lasting and durable marble flooring that enhances the overall appeal of the same.FacilitiesCovered parking space for one vehicle, round the clock water supply and provision for inverter for power backup are a few basic facilities that are provided here.LocalityThe well known Cambridge School is just 5min away whereas the government dispensary is located at a distance of 200 meters and the noted Dindayal Hospitals is accessible nearby. Further, this property is situated just 1km from the Subhash Nagar Main Market.For banking needs and services, prominent banks and ATMs are present in the vicinity. Travelling across the city is stress free as the Subhash Nagar and Tagore Garden Metro Stations are dotted at a walking distance of 10min. Also, other public transport facilities are easily available here.
                            
more

",9444.444444444443
465,17000000.0,"DLF City Phase 1, DLF City Phase 2, Gurgaon, Delhi NCR",2150.0,28.43108,77.055414,3.0,3.0,2.0,Ready to Move,New Property,,,1.0,nearby shikandarpur metro station,Flat,"
                    
                    
                    
                       This is brand new construction in dlf 2 gurgaonnear metro station with power backup in heartof gurugram lift modular kitchenwall paper. Many more this is near mg road and all major market and metro stations
                    
                ",7906.976744186047
